COMMENT,ORIGINATOR,NORAD_CAT_ID,OBJECT_NAME,OBJECT_TYPE,CLASSIFICATION_TYPE,INTLDES,EPOCH,EPOCH_MICROSECONDS,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,FILE,TLE_LINE0,TLE_LINE1,TLE_LINE2,OBJECT_ID,OBJECT_NUMBER,SEMIMAJOR_AXIS,PERIOD,APOGEE,PERIGEE,DECAYED
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","55635","STARLINK-5495","PAYLOAD","U","23021H","2023-11-07 01:19:42","209760","14.99134203","0.0002977","70","176.8394","276.1914","83.8907","0","999","4092","-0.000077578","-0.00001039","0","4076432","0 STARLINK-5495","1 55635U 23021H   23311.05534965 -.00001039  00000-0 -77578-4 0  9992","2 55635  70.0000 176.8394 0002977 276.1914  83.8907 14.99134203 40922","2023-021H","55635","6947.707","96.055","571.640","567.504","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","55435","STARLINK-5626","PAYLOAD","U","23014AW","2023-11-07 03:00:02","432160","14.98331772","0.0002863","70","96.572","267.8076","92.2756","0","999","4227","-0.000075362","-0.00000992","0","4075172","0 STARLINK-5626","1 55435U 23014AW  23311.12502815 -.00000992  00000-0 -75362-4 0  9995","2 55435  70.0000  96.5720 0002863 267.8076  92.2756 14.98331772 42276","2023-014AW","55435","6950.187","96.107","574.042","570.063","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","56785","STARLINK-5931","PAYLOAD","U","23078U","2023-11-07 03:22:07","705344","14.98310368","0.0002803","70","336.6824","271.7403","88.3435","0","999","2508","-0.00028861","-0.00003533","0","4074949","0 STARLINK-5931","1 56785U 23078U   23311.14036696 -.00003533  00000-0 -28861-3 0  9990","2 56785  70.0000 336.6824 0002803 271.7403  88.3435 14.98310368 25088","2023-078U","56785","6950.254","96.108","574.067","570.170","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","55920","STARLINK-5862","PAYLOAD","U","23037G","2023-11-07 03:39:10","105056","14.98305721","0.000261","70","276.7234","261.5094","98.5769","0","999","3646","-0.00034719","-0.0000423","0","4075690","0 STARLINK-5862","1 55920U 23037G   23311.15220029 -.00004230  00000-0 -34719-3 0  9995","2 55920  70.0000 276.7234 0002610 261.5094  98.5769 14.98305721 36460","2023-037G","55920","6950.268","96.109","573.947","570.319","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","49139","STARLINK-3057","PAYLOAD","U","21082K","2023-11-07 03:41:38","891040","14.98302873","0.0002441","70","246.5089","259.1824","100.906","0","999","11911","-0.00026383","-0.00003237","0","4075603","0 STARLINK-3057","1 49139U 21082K   23311.15392235 -.00003237  00000-0 -26383-3 0  9991","2 49139  70.0000 246.5089 0002441 259.1824 100.9060 14.98302873119115","2021-082K","49139","6950.277","96.109","573.838","570.445","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","55756","STARLINK-5614","PAYLOAD","U","23028R","2023-11-07 03:44:28","351680","14.98300385","0.0002671","70","236.3298","274.6238","85.4616","0","999","3819","-0.00021425","-0.00002646","0","4075430","0 STARLINK-5614","1 55756U 23028R   23311.15588370 -.00002646  00000-0 -21425-3 0  9997","2 55756  70.0000 236.3298 0002671 274.6238  85.4616 14.98300385 38190","2023-028R","55756","6950.284","96.109","574.006","570.293","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","55954","STARLINK-5892","PAYLOAD","U","23037AS","2023-11-07 03:44:48","622848","14.98307809","0.0002938","70","256.4516","254.3645","105.719","0","999","3696","-0.00030964","-0.00003783","0","4075575","0 STARLINK-5892","1 55954U 23037AS  23311.15611832 -.00003783  00000-0 -30964-3 0  9998","2 55954  70.0000 256.4516 0002938 254.3645 105.7190 14.98307809 36963","2023-037AS","55954","6950.262","96.108","574.169","570.085","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","55917","STARLINK-5855","PAYLOAD","U","23037D","2023-11-07 03:55:58","563264","15.01939438","0.0003531","70","295.8368","298.3073","61.7731","0","999","3599","0.001693","0.0002217","0","4075649","0 STARLINK-5855","1 55917U 23037D   23311.16387226  .00022170  00000-0  16930-2 0  9990","2 55917  70.0000 295.8368 0003531 298.3073  61.7731 15.01939438 35995","2023-037D","55917","6939.053","95.876","563.369","558.468","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","55914","STARLINK-5856","PAYLOAD","U","23037A","2023-11-07 03:57:29","817216","14.98311309","0.0002806","70","296.6475","259.6345","100.4498","0","999","3597","-0.00031489","-0.00003846","0","4075649","0 STARLINK-5856","1 55914U 23037A   23311.16492844 -.00003846  00000-0 -31489-3 0  9998","2 55914  70.0000 296.6475 0002806 259.6345 100.4498 14.98311309 35971","2023-037A","55914","6950.251","96.108","574.066","570.165","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","55957","STARLINK-5884","PAYLOAD","U","23037AV","2023-11-07 04:14:52","491552","14.98298131","0.0002611","70","256.5248","251.1415","108.9461","0","999","3696","-0.00039038","-0.00004744","0","4075630","0 STARLINK-5884","1 55957U 23037AV  23311.17699643 -.00004744  00000-0 -39038-3 0  9998","2 55957  70.0000 256.5248 0002611 251.1415 108.9461 14.98298131 36960","2023-037AV","55957","6950.291","96.109","573.971","570.342","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","55933","STARLINK-5852","PAYLOAD","U","23037V","2023-11-07 04:51:14","613408","14.9831371","0.0002296","70","276.4966","254.4576","105.6329","0","999","3647","-0.0001119","-0.00001427","0","4075535","0 STARLINK-5852","1 55933U 23037V   23311.20225247 -.00001427  00000-0 -11190-3 0  9995","2 55933  70.0000 276.4966 0002296 254.4576 105.6329 14.98313710 36479","2023-037V","55933","6950.243","96.108","573.704","570.512","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","55948","STARLINK-5900","PAYLOAD","U","23037AL","2023-11-07 06:03:02","128608","14.9828518","0.0002836","70","256.3866","257.2939","102.7903","0","999","3697","-0.00010247","-0.00001314","0","4075878","0 STARLINK-5900","1 55948U 23037AL  23311.25210797 -.00001314  00000-0 -10247-3 0  9997","2 55948  70.0000 256.3866 0002836 257.2939 102.7903 14.98285180 36975","2023-037AL","55948","6950.331","96.110","574.168","570.225","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","49145","STARLINK-3119","PAYLOAD","U","21082R","2023-11-07 06:11:51","892800","14.98301201","0.0002639","70","246.2433","268.74","91.3456","0","999","11912","-0.0002997","-0.00003664","0","4076432","0 STARLINK-3119","1 49145U 21082R   23311.25823950 -.00003664  00000-0 -29970-3 0  9991","2 49145  70.0000 246.2433 0002639 268.7400  91.3456 14.98301201119124","2021-082R","49145","6950.282","96.109","573.981","570.313","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","55667","STARLINK-5456","PAYLOAD","U","23021AR","2023-11-07 06:49:22","274976","14.98325391","0.0002308","70","156.1561","275.2155","84.8741","0","999","4145","-0.000078431","-0.00001028","0","4076432","0 STARLINK-5456","1 55667U 23021AR  23311.28428559 -.00001028  00000-0 -78431-4 0  9990","2 55667  70.0000 156.1561 0002308 275.2155  84.8741 14.98325391 41454","2023-021AR","55667","6950.207","96.107","573.676","570.468","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","49162","STARLINK-3082","PAYLOAD","U","21082AJ","2023-11-07 08:18:41","386176","14.98307489","0.000266","70","286.0209","260.3735","99.7123","0","999","11932","-0.00032768","-0.00003998","0","4075806","0 STARLINK-3082","1 49162U 21082AJ  23311.34631234 -.00003998  00000-0 -32768-3 0  9991","2 49162  70.0000 286.0209 0002660 260.3735  99.7123 14.98307489119328","2021-082AJ","49162","6950.263","96.108","573.976","570.279","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","49162","STARLINK-3082","PAYLOAD","U","21082AJ","2023-11-07 08:18:41","386176","14.98307489","0.000266","70","286.0209","260.3735","99.7123","0","999","11931","-0.00032768","-0.00003998","0","4076432","0 STARLINK-3082","1 49162U 21082AJ  23311.34631234 -.00003998  00000-0 -32768-3 0  9991","2 49162  70.0000 286.0209 0002660 260.3735  99.7123 14.98307489119317","2021-082AJ","49162","6950.263","96.108","573.976","570.279","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","55951","STARLINK-5908","PAYLOAD","U","23037AP","2023-11-07 08:33:32","579712","14.98306977","0.0002551","70","275.8277","260.4525","99.6346","0","999","3616","-0.00027155","-0.00003329","0","4076432","0 STARLINK-5908","1 55951U 23037AP  23311.35662708 -.00003329  00000-0 -27155-3 0  9999","2 55951  70.0000 275.8277 0002551 260.4525  99.6346 14.98306977 36166","2023-037AP","55951","6950.264","96.108","573.902","570.356","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","55944","STARLINK-5926","PAYLOAD","U","23037AG","2023-11-07 08:45:33","946272","14.98305244","0.0002522","70","275.8567","268.2761","91.8109","0","999","3616","-0.00027453","-0.00003365","0","4076432","0 STARLINK-5926","1 55944U 23037AG  23311.36497623 -.00003365  00000-0 -27453-3 0  9995","2 55944  70.0000 275.8567 0002522 268.2761  91.8109 14.98305244 36163","2023-037AG","55944","6950.269","96.109","573.887","570.382","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","56801","STARLINK-6087","PAYLOAD","U","23078AL","2023-11-07 10:07:05","9664","15.69937982","0.0002773","70","323.0181","256.5817","103.5069","0","999","2544","0.00000071346","-0.00000127","0","4075748","0 STARLINK-6087","1 56801U 23078AL  23311.42158576 -.00000127  00000-0  71346-6 0  9996","2 56801  70.0000 323.0181 0002773 256.5817 103.5069 15.69937982 25448","2023-078AL","56801","6737.211","91.723","360.945","357.208","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","56801","STARLINK-6087","PAYLOAD","U","23078AL","2023-11-07 10:07:05","9664","15.69937982","0.0002773","70","323.0181","256.5817","103.5069","0","999","2518","0.00000071346","-0.00000127","0","4076432","0 STARLINK-6087","1 56801U 23078AL  23311.42158576 -.00000127  00000-0  71346-6 0  9996","2 56801  70.0000 323.0181 0002773 256.5817 103.5069 15.69937982 25189","2023-078AL","56801","6737.211","91.723","360.945","357.208","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","56770","STARLINK-6342","PAYLOAD","U","23078D","2023-11-07 11:29:08","764224","14.98303196","0.0002767","70","355.7366","271.9005","88.1837","0","999","2464","-0.00038266","-0.00004653","0","4075767","0 STARLINK-6342","1 56770U 23078D   23311.47857366 -.00004653  00000-0 -38266-3 0  9999","2 56770  70.0000 355.7366 0002767 271.9005  88.1837 14.98303196 24640","2023-078D","56770","6950.276","96.109","574.064","570.218","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","56811","STARLINK-6063","PAYLOAD","U","23078AW","2023-11-07 11:36:35","909280","15.71533852","0.0007922","70","322.8327","232.2414","127.8065","0","999","2545","0.0039892","0.00547874","0","4075814","0 STARLINK-6063","1 56811U 23078AW  23311.48374895  .00547874  00000-0  39892-2 0  9997","2 56811  70.0000 322.8327 0007922 232.2414 127.8065 15.71533852 25450","2023-078AW","56811","6732.650","91.630","359.848","349.181","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","56811","STARLINK-6063","PAYLOAD","U","23078AW","2023-11-07 11:36:35","909280","15.71533852","0.0007922","70","322.8327","232.2414","127.8065","0","999","2519","0.0039892","0.00547874","0","4076432","0 STARLINK-6063","1 56811U 23078AW  23311.48374895  .00547874  00000-0  39892-2 0  9997","2 56811  70.0000 322.8327 0007922 232.2414 127.8065 15.71533852 25191","2023-078AW","56811","6732.650","91.630","359.848","349.181","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","55287","STARLINK-5341","PAYLOAD","U","23010U","2023-11-07 11:41:24","968256","14.98303966","0.0002872","70","355.8823","271.0129","89.0701","0","999","4564","-0.00038642","-0.00004697","0","4076383","0 STARLINK-5341","1 55287U 23010U   23311.48709454 -.00004697  00000-0 -38642-3 0  9998","2 55287  70.0000 355.8823 0002872 271.0129  89.0701 14.98303966 45644","2023-010U","55287","6950.273","96.109","574.135","570.142","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","55273","STARLINK-5291","PAYLOAD","U","23010E","2023-11-07 11:45:28","790784","14.99132659","0.0003034","70","35.7284","266.0251","94.0561","0","999","4466","-0.0000036478","-0.00000138","0","4076256","0 STARLINK-5291","1 55273U 23010E   23311.48991656 -.00000138  00000-0 -36478-5 0  9993","2 55273  70.0000  35.7284 0003034 266.0251  94.0561 14.99132659 44666","2023-010E","55273","6947.712","96.056","571.685","567.469","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","55755","STARLINK-5619","PAYLOAD","U","23028Q","2023-11-07 11:51:22","363776","14.98322137","0.0002922","70","235.4977","264.371","95.7116","0","999","3824","-0.0002499","-0.00003073","0","4075787","0 STARLINK-5619","1 55755U 23028Q   23311.49400884 -.00003073  00000-0 -24990-3 0  9991","2 55755  70.0000 235.4977 0002922 264.3710  95.7116 14.98322137 38247","2023-028Q","55755","6950.217","96.108","574.113","570.051","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","55755","STARLINK-5619","PAYLOAD","U","23028Q","2023-11-07 11:51:22","363776","14.98322137","0.0002922","70","235.4977","264.371","95.7116","0","999","3824","-0.0002499","-0.00003073","0","4076432","0 STARLINK-5619","1 55755U 23028Q   23311.49400884 -.00003073  00000-0 -24990-3 0  9991","2 55755  70.0000 235.4977 0002922 264.3710  95.7116 14.98322137 38247","2023-028Q","55755","6950.217","96.108","574.113","570.051","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","56774","STARLINK-6190","PAYLOAD","U","23078H","2023-11-07 12:35:28","280832","14.98297525","0.0002794","70","355.4958","277.1556","82.9285","0","999","2439","-0.00034664","-0.00004223","0","4076432","0 STARLINK-6190","1 56774U 23078H   23311.52463288 -.00004223  00000-0 -34664-3 0  9996","2 56774  70.0000 355.4958 0002794 277.1556  82.9285 14.98297525 24396","2023-078H","56774","6950.293","96.109","574.100","570.216","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","55287","STARLINK-5341","PAYLOAD","U","23010U","2023-11-07 13:17:33","129888","14.98303631","0.0002852","70","355.714","271.1056","88.9777","0","999","4596","-0.00038193","-0.00004644","0","4076432","0 STARLINK-5341","1 55287U 23010U   23311.55385567 -.00004644  00000-0 -38193-3 0  9994","2 55287  70.0000 355.7140 0002852 271.1056  88.9777 14.98303631 45968","2023-010U","55287","6950.274","96.109","574.122","570.157","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","49131","STARLINK-3096","PAYLOAD","U","21082B","2023-11-07 13:36:26","854272","14.98330361","0.000287","70","245.4689","257.7747","102.3091","0","999","11917","-0.00015769","-0.00001974","0","4076432","0 STARLINK-3096","1 49131U 21082B   23311.56697748 -.00001974  00000-0 -15769-3 0  9997","2 49131  70.0000 245.4689 0002870 257.7747 102.3091 14.98330361119174","2021-082B","49131","6950.192","96.107","574.051","570.062","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","55421","STARLINK-5598","PAYLOAD","U","23014AG","2023-11-07 13:42:38","126304","14.98314626","0.0002685","70","75.4589","269.1094","90.9757","0","999","4377","-0.00034631","-0.00004221","0","4076432","0 STARLINK-5598","1 55421U 23014AG  23311.57127461 -.00004221  00000-0 -34631-3 0  9991","2 55421  70.0000  75.4589 0002685 269.1094  90.9757 14.98314626 43778","2023-014AG","55421","6950.240","96.108","573.972","570.239","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","55950","STARLINK-5911","PAYLOAD","U","23037AN","2023-11-07 13:57:40","682304","14.98317319","0.0002937","70","255.5286","264.2278","95.8546","0","999","3668","-0.00030405","-0.00003718","0","4076432","0 STARLINK-5911","1 55950U 23037AN  23311.58172086 -.00003718  00000-0 -30405-3 0  9992","2 55950  70.0000 255.5286 0002937 264.2278  95.8546 14.98317319 36684","2023-037AN","55950","6950.232","96.108","574.138","570.056","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","55950","STARLINK-5911","PAYLOAD","U","23037AN","2023-11-07 13:57:40","682304","14.98317319","0.0002937","70","255.5286","264.2278","95.8546","0","999","3702","-0.00030405","-0.00003718","0","4076944","0 STARLINK-5911","1 55950U 23037AN  23311.58172086 -.00003718  00000-0 -30405-3 0  9992","2 55950  70.0000 255.5286 0002937 264.2278  95.8546 14.98317319 37023","2023-037AN","55950","6950.232","96.108","574.138","570.056","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","55315","STARLINK-4623","PAYLOAD","U","23010AY","2023-11-07 14:17:41","890272","14.98309846","0.000301","70","15.4248","272.6532","87.4282","0","999","4547","-0.00032757","-0.00003997","0","4076432","0 STARLINK-4623","1 55315U 23010AY  23311.59562373 -.00003997  00000-0 -32757-3 0  9992","2 55315  70.0000  15.4248 0003010 272.6532  87.4282 14.98309846 45476","2023-010AY","55315","6950.255","96.108","574.212","570.028","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","55286","STARLINK-5338","PAYLOAD","U","23010T","2023-11-07 14:29:43","74528","14.98312463","0.000282","70","15.456","263.5842","96.4996","0","999","4548","-0.00013203","-0.00001667","0","4076432","0 STARLINK-5338","1 55286U 23010T   23311.60397077 -.00001667  00000-0 -13203-3 0  9995","2 55286  70.0000  15.4560 0002820 263.5842  96.4996 14.98312463 45483","2023-010T","55286","6950.247","96.108","574.072","570.152","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","55415","STARLINK-5618","PAYLOAD","U","23014AA","2023-11-07 14:36:57","395232","14.98310371","0.0003034","70","75.19","266.5715","93.5097","0","999","4378","-0.00028829","-0.00003529","0","4076432","0 STARLINK-5618","1 55415U 23014AA  23311.60899763 -.00003529  00000-0 -28829-3 0  9991","2 55415  70.0000  75.1900 0003034 266.5715  93.5097 14.98310371 43785","2023-014AA","55415","6950.254","96.108","574.227","570.010","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","49141","STARLINK-3093","PAYLOAD","U","21082M","2023-11-07 15:37:18","405408","14.98309286","0.0002439","70","285.2792","261.6095","98.4788","0","999","11940","-0.00032561","-0.00003974","0","4077041","0 STARLINK-3093","1 49141U 21082M   23311.65090747 -.00003974  00000-0 -32561-3 0  9995","2 49141  70.0000 285.2792 0002439 261.6095  98.4788 14.98309286119409","2021-082M","49141","6950.257","96.108","573.817","570.427","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","55428","STARLINK-5064","PAYLOAD","U","23014AP","2023-11-07 17:42:59","463936","14.98321236","0.0003099","70","75.2412","272.0837","87.9967","0","999","4285","-0.00021411","-0.00002646","0","4076663","0 STARLINK-5064","1 55428U 23014AP  23311.73818824 -.00002646  00000-0 -21411-3 0  9997","2 55428  70.0000  75.2412 0003099 272.0837  87.9967 14.98321236 42858","2023-014AP","55428","6950.220","96.108","574.239","569.931","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","55673","STARLINK-5463","PAYLOAD","U","23021AX","2023-11-07 17:50:17","932704","14.98323278","0.0002681","70","154.9484","271.211","88.8742","0","999","4122","-0.00016444","-0.00002054","0","4076681","0 STARLINK-5463","1 55673U 23021AX  23311.74326311 -.00002054  00000-0 -16444-3 0  9996","2 55673  70.0000 154.9484 0002681 271.2110  88.8742 14.98323278 41224","2023-021AX","55673","6950.214","96.107","573.942","570.215","0"
